"","MSZoning","LotArea","Street","LotShape","Condition1","Condition2","OverallQual","OverallCond","RoofMatl","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","HeatingQC","stFlrS1","stFlrS2","GarageCars","GarageQual","GarageCond","WoodDeckSF","ScreenPorch","PoolArea","Fence","SaleCondition","SalePrice"
"767",0,6000,1,1,1,1,4,7,1,0,0,1,1,0,0,0,901,1,901,0,1,0,0,0,0,0,0,0,"100,000 to 150,000"
"768",1,12205,1,0,1,1,6,8,1,1,157,1,1,0,568,0,264,0,976,1111,2,0,0,133,0,0,0,0,"150,000 to 200,000"
"769",1,3182,1,1,1,1,7,5,1,1,11,0,1,1,16,0,1129,1,1145,0,2,0,0,100,0,0,0,0,"150,000 to 200,000"
"770",1,11333,1,0,1,1,6,5,1,0,0,1,1,1,539,0,490,0,1062,0,2,0,0,120,0,0,0,0,"100,000 to 150,000"
"771",1,9920,1,0,1,1,7,5,1,0,0,0,1,1,862,0,255,1,1127,886,2,0,0,180,0,0,0,0,"more than 200,000"
"772",1,9158,1,1,1,1,8,5,1,1,140,0,1,1,0,0,1496,1,1496,0,2,0,0,168,0,0,0,1,"more than 200,000"
"773",1,10832,1,0,1,1,7,5,1,0,0,0,1,1,0,0,712,1,1086,809,2,0,0,143,0,0,0,0,"150,000 to 200,000"
"774",1,8400,1,1,1,1,6,6,1,1,130,1,1,0,0,0,650,0,888,676,2,0,0,0,204,0,1,0,"150,000 to 200,000"
"775",1,8197,1,1,1,1,6,5,1,1,148,1,1,0,0,0,660,1,1285,0,2,0,0,138,0,0,1,0,"100,000 to 150,000"
"776",1,7677,1,1,1,1,5,5,1,0,0,1,1,0,570,0,203,0,773,0,1,0,0,0,0,0,0,1,"100,000 to 150,000"
"777",1,13518,1,1,1,1,9,5,1,1,860,0,1,1,0,0,1926,1,1966,1174,3,0,0,144,0,0,0,1,"more than 200,000"
"778",1,7200,1,1,0,1,5,7,1,1,252,1,1,0,569,0,162,1,981,787,1,0,0,0,0,0,1,0,"150,000 to 200,000"
"779",1,12798,1,0,0,1,6,5,1,0,0,1,1,1,462,0,154,0,616,1072,2,0,0,403,0,0,0,0,"more than 200,000"
"780",0,4800,1,1,1,1,4,7,1,0,0,1,1,0,197,0,999,1,1196,0,2,0,0,0,0,0,0,0,"100,000 to 150,000"
"781",1,8199,1,1,1,1,7,5,1,0,0,0,1,1,648,0,80,1,728,728,2,0,0,36,0,0,0,0,"150,000 to 200,000"
"782",1,13891,1,1,1,1,9,5,1,1,424,0,1,1,0,0,1734,1,1734,1088,3,0,0,52,192,0,0,1,"more than 200,000"
"783",1,9000,1,1,1,1,5,5,1,0,0,1,1,0,812,0,124,0,1128,0,1,0,0,0,0,0,1,1,"100,000 to 150,000"
"784",1,12274,1,0,1,1,7,5,1,1,256,0,1,1,0,0,1417,1,1428,0,2,0,0,0,0,0,0,1,"more than 200,000"
"785",1,9750,1,1,1,1,5,5,1,0,0,1,1,1,400,480,100,0,980,0,1,0,0,68,0,0,0,0,"100,000 to 150,000"
"786",1,21384,1,1,1,1,5,6,1,0,0,1,1,0,1309,0,15,1,1072,504,2,0,0,0,0,0,0,0,"more than 200,000"
"787",1,13400,1,1,1,1,5,5,1,1,1047,1,1,0,516,128,380,0,1086,0,2,0,0,0,0,0,1,0,"150,000 to 200,000"
"788",0,8100,1,1,1,1,5,5,1,0,0,1,1,1,0,0,849,0,1075,1063,2,0,0,40,0,0,1,0,"100,000 to 150,000"
"789",1,10140,1,1,1,1,6,6,1,1,99,1,1,0,663,377,0,0,1309,0,2,0,0,265,0,648,1,0,"150,000 to 200,000"
"790",0,4438,1,1,1,1,6,5,1,1,169,0,1,1,662,0,186,1,848,0,2,0,0,140,0,0,0,0,"100,000 to 150,000"
"791",0,8712,0,1,1,1,5,5,1,0,0,0,1,0,0,0,540,0,1044,0,2,0,0,0,0,0,0,1,"less than 100,000"
"792",1,9750,1,1,1,1,6,6,1,1,243,1,1,0,608,0,834,0,1442,0,1,0,0,0,0,0,0,0,"150,000 to 200,000"
"793",1,8248,1,1,1,1,5,7,1,0,0,1,1,0,0,0,686,0,686,564,1,0,0,207,0,0,0,0,"100,000 to 150,000"
"794",1,12137,1,0,1,1,7,5,1,1,442,1,1,1,0,0,1649,1,1661,0,2,0,0,0,0,0,0,0,"more than 200,000"
"795",1,11425,1,0,1,1,5,6,1,0,0,1,1,0,486,0,522,0,1008,0,1,0,0,0,0,0,0,0,"100,000 to 150,000"
"796",1,13265,1,0,1,1,8,5,1,1,148,0,1,1,1218,0,350,1,1689,0,3,0,0,150,0,0,0,0,"more than 200,000"
"797",1,8816,1,1,1,1,6,7,1,1,80,1,1,0,504,0,506,0,1052,0,2,0,0,0,0,0,1,0,"150,000 to 200,000"
"798",1,6371,1,0,1,1,7,5,1,1,128,0,1,1,733,0,625,1,1358,0,2,0,0,192,0,0,0,1,"more than 200,000"
"799",1,7226,1,0,1,1,7,5,1,0,0,0,1,1,0,0,798,1,798,842,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"800",0,6000,1,1,1,1,4,4,1,0,0,0,1,0,0,0,936,0,936,0,2,0,0,0,0,0,0,0,"less than 100,000"
"801",1,12394,1,0,1,1,7,5,1,0,0,0,1,1,0,0,847,1,847,886,2,0,0,100,0,0,0,1,"more than 200,000"
"802",1,9900,1,1,1,1,6,7,1,0,0,1,1,0,0,0,778,0,944,545,1,0,0,335,0,0,1,0,"100,000 to 150,000"
"803",0,11216,1,1,1,1,8,5,1,0,0,0,1,1,0,0,1489,1,1489,0,2,0,0,0,0,0,0,1,"more than 200,000"
"804",1,14803,1,1,0,0,10,5,1,1,816,0,1,1,1636,0,442,1,2084,0,3,0,0,188,0,0,0,1,"more than 200,000"
"805",0,6130,1,1,1,1,5,6,1,0,0,1,1,0,784,0,0,0,784,0,0,0,0,0,0,0,0,0,"100,000 to 150,000"
"806",1,8529,1,0,1,1,7,5,1,0,0,0,1,1,20,0,1434,1,1434,0,2,0,0,290,0,0,0,0,"150,000 to 200,000"
"807",1,28698,1,0,1,1,5,5,0,0,0,1,1,1,249,764,0,0,1160,966,2,0,0,486,225,0,0,1,"150,000 to 200,000"
"808",0,2544,1,1,1,1,7,5,1,0,0,0,1,1,0,0,600,1,520,623,2,0,0,0,0,0,0,0,"100,000 to 150,000"
"809",1,11900,1,0,1,1,6,5,1,1,387,1,1,0,1040,0,352,0,1392,0,2,0,0,0,192,0,0,0,"150,000 to 200,000"
"810",0,3180,1,1,1,1,7,5,1,0,0,1,1,1,0,0,600,1,520,600,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"811",1,9548,1,0,1,1,7,6,1,1,223,0,1,1,483,0,458,1,941,888,2,0,0,192,0,0,0,0,"more than 200,000"
"812",1,10004,1,1,1,1,6,6,1,1,180,1,1,0,196,345,975,0,1516,0,2,0,0,0,152,0,0,0,"150,000 to 200,000"
"813",1,7875,1,1,1,1,5,6,1,1,136,1,1,0,572,0,572,0,1144,0,2,0,0,0,0,0,1,0,"100,000 to 150,000"
"814",1,9600,1,1,1,1,4,7,1,0,0,1,1,0,442,0,625,0,1067,0,2,0,0,290,0,0,0,0,"100,000 to 150,000"
"815",0,8100,1,1,1,1,5,6,1,0,0,1,1,0,338,0,1221,0,1559,0,2,0,0,0,0,0,1,0,"150,000 to 200,000"
"816",0,1680,1,1,1,1,6,5,1,1,158,1,1,0,330,0,153,0,483,504,1,0,0,0,0,0,0,0,"less than 100,000"
"817",1,9525,1,1,1,1,5,6,1,0,0,1,1,1,0,0,1099,1,1099,0,1,0,0,278,0,0,0,0,"100,000 to 150,000"
"818",1,11767,1,1,1,1,5,6,1,0,0,1,1,0,352,0,416,1,768,432,1,0,0,0,0,0,0,0,"100,000 to 150,000"
"819",0,12155,1,0,1,1,6,8,1,0,0,1,1,0,156,0,516,0,810,672,1,0,0,0,0,0,0,0,"100,000 to 150,000"
"820",0,10440,1,1,1,1,5,8,1,0,0,1,1,1,0,0,650,0,958,581,2,0,0,70,0,0,0,0,"150,000 to 200,000"
"821",1,9020,1,1,1,1,6,7,1,1,183,1,1,0,312,539,276,0,1165,0,2,0,0,0,0,0,1,0,"150,000 to 200,000"
"822",1,8000,1,1,0,1,5,4,1,0,0,1,1,0,0,0,1800,1,1800,0,0,0,0,0,0,0,0,0,"100,000 to 150,000"
"823",0,12665,1,0,0,1,5,8,1,0,0,1,1,0,0,0,876,0,876,540,3,0,0,418,0,0,0,0,"150,000 to 200,000"
"824",1,16647,1,0,0,1,5,5,1,0,0,1,1,0,1390,0,0,0,1701,0,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"825",1,9317,1,1,1,1,7,5,1,1,137,0,1,1,513,0,227,1,1006,769,2,0,0,234,0,0,0,0,"more than 200,000"
"826",1,15523,1,0,1,1,5,6,1,0,0,1,1,0,460,0,404,1,864,0,1,0,0,0,0,0,0,0,"100,000 to 150,000"
"827",1,45600,1,0,1,1,6,8,1,0,0,1,1,0,0,0,907,0,1307,1051,2,0,0,486,175,0,0,0,"more than 200,000"
"828",1,9600,1,1,0,1,6,7,1,1,360,0,0,0,0,0,528,1,1094,761,2,0,0,113,0,0,0,0,"150,000 to 200,000"
"829",0,4435,1,1,1,1,6,5,1,1,170,0,1,1,659,0,189,1,848,0,2,0,0,140,0,0,0,0,"100,000 to 150,000"
"830",1,3196,1,1,1,1,8,5,1,1,40,0,1,1,0,0,1273,1,1456,0,2,0,0,143,0,0,0,0,"more than 200,000"
"831",1,7128,1,1,1,1,7,5,1,0,0,1,0,0,364,0,554,0,918,728,1,0,0,0,126,0,1,0,"150,000 to 200,000"
"832",1,12095,1,0,1,1,6,6,1,1,115,1,0,0,564,0,563,0,1445,0,2,0,0,180,0,0,1,0,"150,000 to 200,000"
"833",1,17920,1,1,1,1,5,4,1,0,0,1,1,0,306,1085,372,0,1779,0,2,0,0,0,312,0,0,1,"150,000 to 200,000"
"834",1,6897,1,0,1,1,5,8,1,0,0,1,0,0,659,0,381,1,1040,0,1,0,0,0,0,0,0,0,"100,000 to 150,000"
"835",1,10970,1,0,1,1,6,6,1,0,0,1,1,0,505,435,0,0,1026,0,2,0,0,0,0,0,1,0,"100,000 to 150,000"
"836",1,8125,1,1,1,1,6,5,1,0,0,1,1,1,0,0,702,0,702,779,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"837",1,10400,1,1,1,1,7,5,1,1,189,1,1,0,0,0,1090,0,1370,0,2,0,0,0,0,0,1,1,"150,000 to 200,000"
"838",1,11029,1,0,0,0,6,7,1,1,220,1,1,0,619,0,435,0,1512,1142,2,0,0,0,222,0,0,0,"more than 200,000"
"839",1,7642,1,1,1,1,7,8,1,0,0,0,1,0,0,0,912,0,912,514,1,0,0,0,0,0,1,0,"150,000 to 200,000"
"840",1,11625,1,1,1,1,5,4,1,0,0,1,1,1,841,0,198,1,1039,0,2,0,0,0,0,0,0,0,"100,000 to 150,000"
"841",1,9672,1,1,1,1,6,5,1,0,0,1,1,1,338,0,702,0,1097,0,2,0,0,0,0,0,1,0,"150,000 to 200,000"
"842",1,7931,1,1,1,1,5,5,1,0,0,1,1,0,1148,0,0,0,1148,0,1,0,0,0,0,0,1,0,"100,000 to 150,000"
"843",0,8640,1,1,1,1,7,5,1,0,0,0,1,1,0,0,1372,1,1372,0,2,0,0,0,0,0,0,1,"more than 200,000"
"844",1,8750,1,0,1,1,5,6,1,1,76,1,1,0,828,0,174,0,1002,0,2,0,0,0,0,0,1,0,"100,000 to 150,000"
"845",1,10656,1,0,1,1,8,5,1,1,274,0,1,1,0,0,1638,1,1646,0,3,0,0,192,0,0,0,1,"more than 200,000"
"846",1,6970,1,1,0,1,4,5,1,0,0,1,1,0,932,0,108,0,1120,0,2,0,0,168,0,0,0,0,"100,000 to 150,000"
"847",1,9938,1,1,1,1,7,5,1,1,246,0,1,1,750,0,300,1,1062,887,2,0,0,156,0,0,1,0,"more than 200,000"
"848",1,6600,1,1,0,0,5,5,1,0,0,1,1,0,0,0,894,0,894,0,1,0,0,0,0,0,0,0,"100,000 to 150,000"
"849",1,8750,1,1,1,1,6,5,1,1,116,1,1,1,505,0,299,1,804,878,2,0,0,0,0,0,0,0,"more than 200,000"
"850",1,8892,1,1,1,1,5,7,1,0,0,0,1,0,0,0,105,0,910,0,2,0,0,196,0,0,1,0,"100,000 to 150,000"
"851",1,12144,1,1,1,1,5,7,1,0,0,0,1,0,375,0,457,0,1036,0,1,0,0,0,0,0,0,0,"100,000 to 150,000"
"852",0,5720,1,1,0,1,5,6,1,0,0,1,1,0,0,0,676,1,676,455,1,0,0,26,0,0,0,1,"less than 100,000"
"853",0,9000,1,1,1,1,8,5,1,0,0,0,1,1,64,0,1120,1,1184,1426,2,0,0,208,0,0,0,1,"more than 200,000"
"854",1,25286,1,1,1,1,4,5,1,0,0,1,1,1,633,0,431,0,1040,0,2,0,0,0,0,0,0,0,"100,000 to 150,000"
"855",1,8834,1,1,1,1,9,5,1,1,216,0,1,1,1170,0,292,1,1462,762,3,0,0,184,0,0,0,0,"more than 200,000"
"856",1,11782,1,0,1,1,5,7,1,0,0,1,1,0,899,0,210,0,1155,0,2,0,0,192,0,0,1,0,"100,000 to 150,000"
"857",1,7000,1,0,1,1,5,8,1,1,90,0,0,0,646,0,218,1,864,0,1,0,0,0,0,0,1,0,"100,000 to 150,000"
"858",1,7024,1,1,1,1,5,5,1,0,0,1,1,1,980,0,110,0,1090,0,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"859",1,13758,1,0,1,1,7,5,1,1,117,0,0,0,902,0,254,1,1187,530,2,0,0,168,0,0,0,0,"150,000 to 200,000"
"860",1,9636,1,0,1,1,6,5,1,0,0,1,1,1,0,0,808,0,808,785,2,0,0,342,0,0,1,0,"150,000 to 200,000"
"861",1,6204,1,1,1,1,4,5,1,0,0,0,1,1,0,0,795,0,954,795,1,0,0,0,0,0,0,0,"100,000 to 150,000"
"862",1,7150,1,1,1,1,5,5,1,1,60,1,1,0,432,0,460,0,892,0,1,0,0,0,0,0,1,0,"less than 100,000"
"863",0,5119,1,0,1,1,9,5,1,1,60,0,1,1,1238,0,460,1,1709,0,2,0,0,97,0,0,0,1,"more than 200,000"
"864",1,8393,1,1,1,1,5,5,1,1,122,1,1,0,528,0,1098,1,1712,0,2,0,0,272,0,0,0,1,"100,000 to 150,000"
"865",1,16466,1,0,1,1,5,7,1,0,0,1,0,1,0,0,816,0,872,521,1,0,0,121,265,0,0,0,"100,000 to 150,000"
"866",1,15865,1,0,1,1,8,6,0,0,0,0,0,1,351,823,1043,1,2217,0,2,0,0,81,224,0,0,0,"more than 200,000"
"867",1,12160,1,1,0,1,6,4,1,1,90,1,1,0,1024,0,481,1,1505,0,2,0,0,0,0,0,0,0,"100,000 to 150,000"
"868",1,8064,1,1,0,1,5,7,1,0,0,1,0,0,0,0,672,1,672,252,2,0,0,0,0,0,1,0,"100,000 to 150,000"
"869",1,11184,1,1,1,1,6,5,1,1,92,1,1,0,226,500,192,0,918,765,2,0,0,243,0,0,0,0,"150,000 to 200,000"
"870",1,8414,1,1,1,1,6,8,1,0,0,1,1,0,663,0,396,0,1068,0,1,0,0,192,0,0,1,0,"150,000 to 200,000"
"871",1,13284,1,1,0,0,5,5,1,0,0,1,1,1,1064,0,319,0,1383,0,1,0,0,511,0,0,1,0,"150,000 to 200,000"
"872",1,7056,1,1,1,1,6,5,1,1,415,1,1,0,400,0,380,0,983,813,2,0,0,0,0,0,0,0,"100,000 to 150,000"
"873",0,8765,1,1,1,1,4,6,1,0,0,1,1,0,285,0,666,1,951,0,1,0,0,0,0,0,0,1,"100,000 to 150,000"
"874",1,12919,1,0,1,1,9,5,1,1,760,0,1,1,2188,0,142,1,2364,0,3,0,0,0,0,0,0,1,"more than 200,000"
"875",1,6993,1,1,0,1,5,7,1,0,0,1,1,0,465,0,447,0,1236,0,1,0,0,0,0,0,0,0,"100,000 to 150,000"
"876",1,7340,1,0,1,1,4,6,1,0,0,1,1,0,322,0,536,0,858,0,1,0,0,0,0,0,0,0,"100,000 to 150,000"
"877",1,8712,1,0,1,1,5,7,1,0,0,1,0,0,860,0,132,0,1306,0,1,0,0,0,0,0,0,0,"150,000 to 200,000"
"878",1,7875,1,1,1,1,7,5,1,0,0,0,1,1,0,0,783,1,807,702,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"879",1,14859,1,0,1,1,7,5,1,1,27,0,1,1,0,0,1670,1,1670,0,3,0,0,144,0,0,0,1,"more than 200,000"
"880",1,6173,1,0,1,1,5,6,1,1,75,1,1,0,599,0,277,0,902,0,1,0,0,0,0,0,1,0,"100,000 to 150,000"
"881",1,9920,1,1,1,1,5,5,1,1,110,1,1,0,354,290,412,0,1063,0,1,0,0,0,0,0,1,0,"100,000 to 150,000"
"882",1,13501,1,0,1,1,8,5,1,1,208,0,1,1,63,0,1560,1,1636,0,3,0,0,0,0,0,0,0,"more than 200,000"
"883",1,11500,1,0,1,1,7,7,1,0,0,0,1,0,223,0,794,0,1020,1037,1,0,0,0,322,0,0,0,"more than 200,000"
"884",1,8885,1,0,1,1,5,5,1,0,0,1,1,0,301,324,239,0,902,0,2,0,0,164,0,0,1,0,"100,000 to 150,000"
"885",1,12589,1,0,1,1,6,5,1,0,0,0,1,1,0,0,742,1,742,742,2,0,0,36,0,0,0,0,"150,000 to 200,000"
"886",1,11600,1,1,0,1,5,5,1,1,361,1,1,0,443,0,662,0,1105,1169,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"887",1,9286,1,0,1,1,5,7,1,0,0,1,1,0,196,0,1072,0,1268,0,1,0,0,173,0,0,0,0,"100,000 to 150,000"
"888",0,6120,1,1,1,1,5,7,1,0,0,1,1,0,489,0,279,0,1015,0,1,0,0,0,120,0,1,1,"less than 100,000"
"889",0,6270,1,1,1,1,5,6,1,0,0,1,1,0,284,0,717,0,1001,1001,3,0,0,0,0,0,0,0,"100,000 to 150,000"
"890",0,3000,1,1,1,1,6,5,1,1,76,0,1,1,294,0,318,1,612,612,2,0,0,0,0,0,0,1,"150,000 to 200,000"
"891",0,2001,1,1,1,1,4,5,1,1,80,1,1,0,0,0,546,0,546,546,1,0,0,0,0,0,0,0,"less than 100,000"
"892",0,9000,1,1,1,1,2,3,1,0,0,1,1,0,50,0,430,0,480,0,1,0,0,0,0,0,0,1,"less than 100,000"
"893",1,17140,1,1,1,1,4,6,1,0,0,1,1,0,1059,0,75,1,1229,0,1,0,0,0,0,0,0,0,"100,000 to 150,000"
"894",1,13125,1,0,1,1,7,5,1,0,0,0,1,1,48,634,422,1,912,1215,3,0,0,72,0,0,1,0,"more than 200,000"
"895",1,11029,1,0,1,1,6,8,1,0,0,0,1,0,528,411,245,1,1414,0,2,0,0,0,190,0,0,0,"150,000 to 200,000"
"896",1,8462,1,0,1,1,6,5,1,1,105,0,0,1,814,0,114,1,936,785,2,0,0,300,0,0,0,0,"more than 200,000"
"897",1,8777,1,1,0,1,5,7,1,0,0,1,1,0,1084,0,188,0,1272,928,0,0,0,0,0,0,1,0,"100,000 to 150,000"
"898",1,10237,1,1,0,1,6,5,1,0,0,0,1,1,28,0,1288,1,1316,0,2,0,0,100,0,0,0,1,"150,000 to 200,000"
"899",1,8012,1,1,1,1,6,5,1,0,0,0,1,1,165,841,598,1,1617,0,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"900",1,10240,1,1,1,1,6,6,1,1,157,1,0,0,625,1061,0,0,1686,0,2,0,0,384,0,0,0,0,"more than 200,000"
"901",1,15611,1,0,1,1,5,6,1,0,0,1,1,1,767,93,266,0,1126,0,2,0,0,180,0,0,0,1,"150,000 to 200,000"
"902",1,11999,1,1,1,1,8,5,1,1,340,0,1,1,0,0,1181,1,1234,1140,3,0,0,104,0,0,0,0,"more than 200,000"
"903",1,9900,1,1,0,1,7,5,1,1,342,1,1,0,552,0,280,0,1098,880,2,0,0,0,0,0,1,0,"150,000 to 200,000"
"904",1,11838,1,1,1,1,8,5,1,0,0,0,1,1,0,0,1753,1,1788,0,2,0,0,202,0,0,0,0,"more than 200,000"
"905",1,13006,1,0,1,1,7,5,1,1,285,1,1,1,0,0,964,0,993,1243,2,0,0,0,0,0,0,0,"more than 200,000"
"906",1,8925,1,0,1,1,8,5,1,0,0,0,1,1,16,0,1450,1,1466,0,3,0,0,100,0,0,0,0,"more than 200,000"
"907",1,9100,1,1,1,1,5,6,1,0,0,1,1,0,338,466,121,1,925,0,1,0,0,0,0,0,1,0,"100,000 to 150,000"
"908",1,11670,1,0,0,1,9,5,1,1,302,0,1,1,0,0,1905,1,1905,0,3,0,0,0,0,0,0,0,"more than 200,000"
"909",1,8487,1,1,1,1,7,5,1,1,210,0,1,1,20,0,1480,1,1500,0,2,0,0,192,0,0,0,0,"150,000 to 200,000"
"910",1,27650,1,0,0,0,7,7,0,0,0,1,1,0,425,0,160,1,2069,0,2,0,0,0,0,0,0,0,"more than 200,000"
"911",1,5825,1,0,1,1,4,5,1,1,108,1,0,1,0,0,600,0,747,0,2,0,0,0,0,0,0,0,"less than 100,000"
"912",1,10083,1,1,1,1,7,5,1,0,0,0,1,1,833,0,343,1,1200,0,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"913",1,9675,1,1,1,1,7,5,1,0,0,0,1,1,341,0,772,1,1113,858,2,0,0,0,0,0,0,0,"more than 200,000"
"914",1,8760,1,1,1,1,7,5,1,0,0,0,1,1,464,0,927,1,1391,571,3,0,0,0,0,0,0,1,"more than 200,000"
"915",1,24090,1,1,1,1,7,7,1,0,0,1,0,0,0,0,1032,1,1207,1196,1,0,0,56,0,0,0,0,"more than 200,000"
"916",1,12640,1,0,1,1,6,5,1,0,0,1,1,0,936,396,396,0,1728,0,2,0,0,40,0,0,0,0,"150,000 to 200,000"
"917",1,8755,1,0,0,1,7,5,1,1,298,0,1,1,772,0,220,1,1022,1038,2,0,0,0,0,0,1,0,"more than 200,000"
"918",1,7711,1,0,1,1,4,3,1,0,0,1,1,1,1440,0,0,0,1440,0,0,0,0,321,0,0,0,1,"150,000 to 200,000"
"919",1,25000,1,1,1,1,5,4,1,0,0,1,1,0,0,0,1632,0,1632,0,2,0,0,0,0,0,0,0,"100,000 to 150,000"
"920",1,14375,1,0,1,1,6,6,1,1,541,1,1,0,111,354,354,0,1344,0,2,0,0,0,233,0,0,1,"100,000 to 150,000"
"921",0,8820,1,1,1,1,5,6,1,0,0,1,1,0,1088,0,0,0,1188,561,2,0,0,48,0,0,1,0,"100,000 to 150,000"
"922",1,8163,1,1,1,1,5,6,1,1,128,1,0,0,748,294,102,0,1144,0,1,0,0,86,0,0,0,0,"100,000 to 150,000"
"923",1,14536,1,1,1,1,8,5,1,1,236,0,1,1,1300,0,316,1,1629,0,3,0,0,0,0,0,0,0,"more than 200,000"
"924",1,9360,1,1,1,1,6,7,1,0,0,1,1,0,982,0,179,0,1381,0,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"925",1,7200,1,1,1,1,5,8,1,0,0,1,1,0,398,149,317,0,864,0,2,0,0,194,0,0,0,0,"100,000 to 150,000"
"926",0,7800,1,1,1,1,5,5,1,0,0,1,1,0,641,0,187,0,965,0,1,0,0,421,0,0,1,1,"100,000 to 150,000"
"927",1,7200,1,1,1,1,5,8,1,0,0,1,0,0,660,0,108,0,768,0,1,0,0,192,0,0,1,0,"100,000 to 150,000"
"928",1,11075,1,0,1,1,5,4,1,1,232,1,1,0,562,193,29,1,1168,800,2,0,0,305,0,0,1,0,"150,000 to 200,000"
"929",1,9400,1,0,1,1,6,5,0,1,250,1,1,0,945,0,0,0,980,0,0,0,0,0,0,0,0,1,"100,000 to 150,000"
"930",0,7136,1,0,1,1,6,6,1,1,423,1,1,0,484,0,495,0,979,979,2,0,0,0,0,0,0,0,"100,000 to 150,000"
"931",0,1300,1,1,1,1,6,6,1,0,0,1,1,0,285,0,276,0,561,668,2,0,0,150,0,0,1,0,"100,000 to 150,000"
"932",1,7420,1,1,1,1,5,5,1,0,0,1,1,0,417,0,640,0,1057,0,2,0,0,0,0,0,0,0,"100,000 to 150,000"
"933",1,8450,1,1,1,1,7,5,1,0,0,0,1,1,699,0,638,1,1337,0,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"934",0,2572,1,1,1,1,7,5,1,0,0,0,1,1,604,0,92,1,696,720,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"935",1,7207,1,0,1,1,5,7,1,0,0,1,0,0,696,0,162,0,858,0,0,0,0,117,0,0,0,0,"100,000 to 150,000"
"936",1,12227,1,0,0,0,6,7,1,1,424,1,0,0,896,0,434,0,1542,1330,2,0,0,550,0,0,0,0,"more than 200,000"
"937",1,2308,1,1,1,1,6,6,1,0,0,1,1,0,556,0,248,0,804,744,2,0,0,48,0,0,0,0,"150,000 to 200,000"
"938",1,11923,1,0,1,1,9,5,1,0,0,0,1,1,0,0,1800,1,1800,0,2,0,0,288,0,0,0,0,"more than 200,000"
"939",1,11316,1,1,1,1,7,5,1,1,44,0,1,1,624,0,193,1,824,1070,2,0,0,0,0,0,0,0,"more than 200,000"
"940",1,10237,1,1,0,1,6,5,1,0,0,0,1,1,0,0,783,1,783,701,2,0,0,0,0,0,0,1,"150,000 to 200,000"
"941",1,9600,1,0,1,1,5,7,1,0,0,0,0,0,428,0,300,1,976,332,1,0,0,0,0,0,0,0,"150,000 to 200,000"
"942",1,7390,1,0,1,1,5,7,1,1,151,1,1,0,902,0,196,0,1098,0,1,0,0,0,0,0,0,0,"100,000 to 150,000"
"943",0,5925,1,1,1,1,3,6,1,0,0,1,1,0,0,0,600,0,600,368,0,0,0,0,0,0,1,1,"less than 100,000"
"944",1,10382,1,1,1,1,6,5,1,1,105,1,0,0,513,0,75,0,1095,0,1,0,0,0,0,0,0,0,"100,000 to 150,000"
"945",1,10800,1,1,1,1,4,4,1,0,0,1,1,0,0,0,720,0,720,472,0,0,0,0,0,0,0,1,"100,000 to 150,000"
"946",1,2268,1,1,1,1,7,5,1,1,106,0,1,1,567,0,197,1,764,862,2,0,0,0,0,0,0,0,"150,000 to 200,000"
"947",1,7892,1,1,1,1,6,5,1,0,0,1,1,0,0,0,918,0,918,0,1,0,0,28,0,0,0,0,"less than 100,000"
"948",0,11639,1,1,1,1,7,5,1,0,0,0,1,1,0,0,1428,1,1428,0,2,0,0,0,0,0,0,1,"150,000 to 200,000"
"949",1,11414,1,0,0,0,7,8,1,0,0,1,0,0,0,0,728,0,1136,883,2,0,0,509,0,0,1,0,"150,000 to 200,000"
"950",0,2651,1,1,1,1,7,5,1,0,0,0,1,1,641,0,32,1,673,709,2,0,0,153,0,0,0,0,"150,000 to 200,000"
"951",1,5900,1,0,1,1,4,7,1,0,0,1,1,1,0,0,440,0,869,0,0,0,0,0,0,0,0,0,"less than 100,000"
"952",0,4274,1,0,1,1,7,5,1,0,0,0,1,1,1106,0,135,1,1241,0,2,0,0,0,0,0,0,1,"150,000 to 200,000"
"953",1,9450,1,1,1,1,4,5,1,0,0,1,1,0,552,0,342,1,894,0,2,0,0,0,0,0,0,1,"100,000 to 150,000"
"954",1,8816,1,1,0,1,5,6,1,0,0,1,1,1,651,0,470,0,1121,0,2,0,0,0,0,0,1,0,"100,000 to 150,000"
"955",1,12122,1,0,1,1,7,9,1,1,210,0,1,0,867,0,77,0,999,0,2,0,0,144,0,0,0,0,"150,000 to 200,000"
"956",1,12203,1,0,1,1,8,5,1,1,975,0,1,1,854,0,371,1,1276,1336,3,0,0,250,0,0,0,0,"more than 200,000"
"957",1,3182,1,1,1,1,7,5,1,1,16,0,1,1,0,0,1266,1,1266,0,2,0,0,100,0,0,0,0,"150,000 to 200,000"
